block,front_tx,back_tx,intervening_swaps,reason,inventory_mismatch_bps
17078818,0xc79810135542f561b1eee3def7554369ec3334dd28ee8d97c5dd4eb1e49db03c,0xe7b26d58a3506e4efe586396e182bd41c20ee15575178ab6abc92c692e50079a,1,accepted,0
17078824,0x39e33e32ed448e5ac4a08dd0aa159ca61f59d071a7a1a1f74af4b4e28303245e,0x43f2c76894b7568eb60847912b9788cbce47d3595275e2561f2e0ee3c9ea5973,1,different_outer_origin_or_target,29017.49056141475888836218675526316212276556173710714537054654363791087
17078825,0x86ef340f8f672c80c2a61d0198c1380632e9a4a4715dd1cc9870f76dda4e268b,0x87e5bceee05ff11abb5a43c83000d4198bb98be706c82b4ff6004c64554f71b4,2,inventory_mismatch,5783.830977643212448580704781687779586028672135035451712886104727712853
17078842,0xaacb3b964f93cc4cbacbcac823211aecbac1fd0441f31e40621feeea72a232f5,0xae6735e830939097c4d81b68f2232227ee3715c098b48062c79ee57648de29e2,3,buy_not_maximum_output,0
17078846,0xa52ae45fd46bbb8ac979b25ae26a695835832911efd9e4a59b36a02d76d176b3,0x252e9031def394a95d11c640037f55d4811abac1ce7e60f909896094983f88f1,4,different_outer_origin_or_target,0
17078848,0x621fe4818cecb473e6716c8c2fe7b03adcdb5aeb71c73f46eb9e28cfcbd29e8f,0xa13c2e52947db630e6f653220d9a8074833532cd843633ebf30e3bedffbcd28d,2,outer_transaction_has_other_v2_v3_swaps,3.576275900407728713566533631418647266063998239044071291419523824029557E-25
17078852,0xa8f2d5cbf8392f27b39911f4192641d7ee0a0677ad8b37d0ca4b27587d44fae0,0x2dd8d6449231250c68eb5c1fdefcae6060529557bb9b4c8b42340603259733fe,1,different_outer_origin_or_target,9338.551176754911306627100103267105740454099147178963319201906224279532
17078853,0xd37e23f31329fbf91af8eeaa0d1b0d3f061561ba8d3a8d9d1c42b672ec5c6f76,0xb9746c57bf3f70fda7a05805c3c3766c1ae376918c62d55f65b7e2cdd4e8081c,1,different_outer_origin_or_target,471.4473359880789793672557008354946828823054389503834029556720647821875
17078857,0x336eb528474875b22bab2b899c609816ed2ad6e51ed01dce80014eba5dacd9b0,0xd47c0bca39eb4734f2db49bef5cac9f8b059b501660cd5600b5af0b3dd0bf1ab,1,inventory_mismatch,594.6065864688504195466441798865162011738141374920533425471545567595440
17078859,0x46866f9e4cb0adbf3051c927e94bf3e2dc677514ba7e4acee58f6e0aa83ded23,0x21e1ef8912a8876a11ad2d8fa3b16fdcbe573dc9bb23518a9f35431708b1a157,1,accepted,4.097897653224379887539501166079568105167803475016508633825386317970642E-25
17078860,0x30cabd5570fac4ea923f67cf6533748ded5abde938588532d512e31790005e58,0xf89d2a27b145ded2cf7bc0b72818cf6686a57444304c080b8f988e9f3345c245,1,different_outer_origin_or_target,6686.115711402701162836434642128250670315643320192604000357341555860928
17078862,0xbafc71ce537b5185778ad559371f13fcc6e2d8b571ddd17ce19560d337b9691b,0x339ab3d0e3ba74a582fccdafa40b1accdab4b3baa59e98e16957fa780178da02,1,outer_transaction_has_other_v2_v3_swaps,0
17078875,0xc509da1e9f5e29e979ec58b0a5bd84508ef1b46c7a1af9197f8aa295764b94fb,0x8984dd23e297b14d556c95aa61ebdd42892d59f518f44d271a77e78a86ca36c5,1,different_outer_origin_or_target,7143.654883907064417424381219146315889605043174340548381153327109423059
17078877,0xcb6b8931d491f6c25cb4f2a782afd135a1049d626ff79e02f96c0412b52acf6a,0xd67b2e8d973f7f500a1a6b242ece4700cda38ce4f55d0ec5dcec800c23c906db,4,buy_not_maximum_output,0
17078879,0xb38309774275030e98a5d092a2f462e71d85b250f4d0e292c606a5fd25812c67,0x457444c3cb6f7bcd61a7ed129e66a9da7ac0613faf8731463d50077c42422137,1,different_outer_origin_or_target,8672.807422070002739504059686337440814585878743618349019840353228317274
17078896,0xaa9daef20877828de1d981cec246573b7687a2b5aed51b05f61d87e81ad99a86,0xa4b26d2d76806d18a94822fb7679feea6a5143fdc5e3cabd1ddc6708a7fad082,2,different_outer_origin_or_target,16875.87219374055594309986555630697550866653566558198300431891577486172
17078904,0x3b8c2e3a4c48eeb1d64c7fef7dc71020a52366ee3aed8a014db84a1967908704,0xd9fad061bab522c659cdb377010c158862b7d816f40c3341970609908a2d35ab,4,outer_transaction_has_other_v2_v3_swaps,0
17078908,0xfd28f36de3ebe516ea7a117b6b1a0f676d92e983d5c3fb9985525759ae80ee63,0xa7c79d2bc5271b32af9d15065cb889194c3bf3a3c683660aceda287da748b364,2,buy_not_maximum_output,4.524754567349997506880694945213987664958298659840202192811830117293482E-25
17078916,0xb10e8f7be57448b393ec3b5c7c2e956d78094f52c5c5124a83d5ab722d860b24,0x8ee16edb17ac4e2bf2f22992b935b258e3d8830c5d539dd458cc4d97529acf4c,1,outer_transaction_has_other_v2_v3_swaps,0
17078919,0x19f0e8189c5052636b623ff3613f793cbc035dfcef3a48d8c21b793441f01688,0xfb2f55054d07ac5df2afb2db93740d62847641cdc0950b701c49414182084cd1,4,buy_not_maximum_output,3.153410084885990541404606280251379525887125517920236075142709070946919E-12
17078920,0x163292305c6e628f3d8447c2ebfb763a369c822e083c5c1cda992b36de1483b7,0xdb899823b1db501780e456b7f1cc3c30f7cf9b2bfab9ce12d7869f9c43b294d1,1,outer_transaction_has_other_v2_v3_swaps,0
17078927,0xf8ab2b345cfa321c5d8176ac5350e7c062d6900e57b3b9fd67e7f65cd2fe6524,0x592defba26f714d4ea28e55a0099600c842a4a37b73b83f3b0b43b76c2e2919d,2,outer_transaction_has_other_v2_v3_swaps,0
17078932,0xcba6e0f555ef369bf252d5bac7184a52668cc882722c3c922fc70c0b126b9270,0x2fad94197d66407064f9570558099967a2c42c1dc48846d213d9be6b8bd97fba,1,buy_not_maximum_output,0
17078959,0x5e382b8cf971d2e5830bfd4639ae587822a25415ca44dd4b0ca72dd14149e7f4,0xdf2d5b5022fc7f93bae9ef56cad936b838e308feb554ef8a1034c1a5ca68815d,2,buy_not_maximum_output,0
17078969,0xffc8ad4cc5182569d0f6e8667d69c9bb792fdb059325e10467051fc9c320709b,0xda8e6f97b1035516a595f9a94c8efdd01a5db72d1ed45cc158712ba7c800d5a8,1,outer_transaction_has_other_v2_v3_swaps,0
17078986,0x6ed8d72eb7ecfeea74c5137cfa580c8d524156269ce4a812501bf18c768a48e2,0x5da6d26c7c7f5ce3018f485d763a5b982df24016b2909dd665130d884970c5da,1,outer_transaction_has_other_v2_v3_swaps,0
17079010,0x6908ef1f29e3c47da4bb53d53714015dca91e99b4f3e03028fea12ce09203db9,0xd5f3f8dd6ead7dfe351c609b517f0ee979ef25d042b3184c14b319def84cca6d,1,different_outer_origin_or_target,249.0948727142987222989166789498352976211584815870933077280022904332612
17079024,0x94567d6a9ee797f4983d0dd8cd8428cc0efa19405dd8425a103d09b18f92ab96,0x39be558bf9fcc851c95738d06f21bd7bba5f1514205cd2e7ac0fe4d9788eec1b,1,outer_transaction_has_other_v2_v3_swaps,0
17079042,0x71d03630a9bb56dfb09b825c3fc555cd14038cb28269d8eaf98b774ce2113e5c,0xe88d1d017480c661cc7a871a05c4a14abfa83428abef2b6f47659fafdfa8f993,2,outer_transaction_has_other_v2_v3_swaps,3.795143624237995518460046761682294709824666785299721807777034758234810E-25
17079044,0x1ca8131fc25d2b58d4b84b51a22ce3e34627cd2c67453ebb20cfadf2ce27b1ef,0xa4c5fdd3a3affbe712361e18d080f9114c75accf38ea90fb2b5dbbce0803a8a2,1,different_outer_origin_or_target,295717.8260353419872138432550763944364025920355600534894354053303005873
17079059,0x934731562262add87159d2574843a73aa73a6e905e69d8d9a2fcf4ff16d9ed86,0xbe6a0643fded3c8a1a6e1e2729f006348e08377ba26afe023b3b11c83c9b50f2,2,outer_transaction_has_other_v2_v3_swaps,1.372934389823908939244740439052586749081136989249798063702875033606281E-24
17079111,0xae5e2d122bd4d59a5f05c950cb9cbda3f1a56a736126021a5d108cc88c131f74,0x3445fac9eaa5edbb391dab6ff084c99309d2e3d6e4c652540b7a2ac221643e29,3,outer_transaction_has_other_v2_v3_swaps,0
17079206,0x3ed8be9ee24764b5abd059785170fb0c89cf6ef6779bf702d3ca130c24c62192,0xae83081c419ecb5841dc44a72ec8880e52c3c2c32fc3adc75316e19b7c50f031,2,buy_not_maximum_output,4.923854598208792548723424933647121900238900698405990344894885646631045E-25
17079217,0xaa8b6ea4d4c1922be1753c62915d9487affe3c22293df148dd76de41c028a2f8,0x89a4a27a80516cd0bd833c1bf00e95d58f2ff15d18bc41495a1f652db554931f,1,buy_not_maximum_output,4.026023860021516494843018193550926863911539170317733282246726605548706E-12
17079228,0xd348540055148a9d3a71d49f82aef9fa68fe4c3e041d4aae97946aa7608a0455,0xda765023a20c156cadf57a298275cecb214896d91abb44ee5a10a0b14f1ddf04,1,buy_not_maximum_output,0.0009999999994736441522037979013068252569762589157203345678764640552532700
17079237,0xf89cab9281aa7bf7cbce417e501651298f885ebb0d930a44bd85ae4d6fcc1d4b,0x625494a4a127fe6bba532c9b43a50463806903f6d029cbb46dc8f41309b8722b,1,different_outer_origin_or_target,41261.72604421452411057826335702799651995874221064874812149354190102379
17079243,0x5b2b8f7d40ccce88847121b7365f0955482acdea55d8a0662804103316c6b610,0x6d54086716fbcba43251de1d91633941642e4a20c20f173045e9f5676b31048e,2,outer_transaction_has_other_v2_v3_swaps,2.855805569280004606506267976740731784051493234917751089565191244150801E-25
17079256,0xe5ee8158e8da2b3d746b1203b108f03bdf6172fc902072bb84e0e020917a0eda,0x4fe0ec0559d3ceb522b5715afb1a90c36cebf53051e45033bd9683a57e28e2c7,1,different_outer_origin_or_target,602.2989127713153037985971697120614314623119208899750493472662827070990
17079259,0x8ffad8ecbf898b50bbd3b0991b2061dfa7cf5ceab7d7fd943d581f8cf116d4a4,0xd83c84c54e05a7574089b05f73366a21d2fc1e3902234c8bb69e295ed71b97b6,2,different_outer_origin_or_target,2041.157537743318473292531096788850949794283570799365204889586478194286
17079260,0x98af9c195918bee308644555cd1821ca4ce99b0783cc078e4d77e40288c72398,0x1556ef840d7cb26935591ef4b8d7be76164c00c89e506be2ec42a40d59fa286e,3,accepted,0
17079263,0x9aa7db321de1b7fb52987a3cf683829c59a8380d9638e8359d9c6395d66312ef,0x6224171c5772777fe759d68cead5f383abb1936739c6cbe04d58b610e5b0f102,1,different_outer_origin_or_target,0
17079266,0x268584e1011bf9838381303ece09a879619ce70502bb547d47565c8ff7f9f411,0xa72d255b054a774eea6f4348f8894893a330396c10bb2319cb28b3f40072d1d6,1,different_outer_origin_or_target,4238.978330619747295136482346319007473043692995534753572386942265073180
17079275,0x5861d8e2c566837cce9ee5c492dc923ae59cd3f41c92bc90f8bed39ccdf42728,0x513825d392628160852f09a218119b5851bfe0d893fddbe584b9a8866f374759,2,accepted,0
17079278,0xe11eec5b6666a0f1c7572c3002ccd315d68176b5575d7731900a7da516745ac9,0x69dbe5d23fd2b38830b8e63013d0522bea962ef04e7e4acb28a748bb38b05a15,4,accepted,0
17079282,0xdbeeab54d0eaaada3e7c8e65222638d88eddbcfdb88540e7c777f46e947d0788,0xc19ae03beba5464887b9e7a70dfa9f5bcfecbcca0c3279e19b12494da946e632,1,buy_not_maximum_output,0.0009999999994736441522037317895287436070460403136282931839288090632480562
17079286,0xafac76bea8b8e1218328132c9c04eb2bdf553ac04d95c53601d795704ebb2f5f,0x09a01e6e8d46c9307a7f1deda5c50149bbd3239e61b6f4565951e9b4b97301e6,1,outer_transaction_has_other_v2_v3_swaps,0
17079286,0x6315aea24aa1d13747ccd067c4f3f72de22575aef3db1ad5ef44688bae027f26,0x69202a1337f40146b567bbd76719e8bab63bcc3dfd31f00e505de156398682ae,1,different_outer_origin_or_target,8871.523573754670763239483724435007044388875657783588446771745603491048
17079289,0x5513345132084766241ae3dcc7bcb802d18db44cdc015c078ea46429706f2f1c,0x00218bdda5ecf0eff45f4a91de5117295a8a3c0f2d77cde77940f61f2759233c,2,inventory_mismatch,9157.931856059540957605014281864013781125086558543683593145719895728972
17079289,0x8bce27d078a80f5db22d4b5664e77fc6c455c9e3ad90a7f0e03cfc4032df1cf3,0x1d739851dbce6b4e71fb69b2de014af689ff21135d65e6b3036d0301b6964489,1,different_outer_origin_or_target,13262.75295530054390652422724963299944588255724623790516433787038769756
17079291,0xbd6ce6548610b1a9aa300cbb799a6531370f8359949d885d25b07697479b3683,0x16b065704b56354ef10057b10eba5cecd6c68337568384b449ea9036a50f6959,2,outer_transaction_has_other_v2_v3_swaps,0
17079293,0xe0a14e3f5dca1e8e4b2483a46da16f8fa35be9cf284db8b4ed629f7f52435684,0x13a0b82c22483b1be8d3d884a1899491167fb8699a4ab12787137ad45fb1fe43,1,different_outer_origin_or_target,1467391.758597798825587731382565752394085329673175051455103364623548047
17079294,0x639250cf3fd5579b2f468884f920735f59e44f23d9945ae81f213ba14a95f4f2,0x64cfe4e4517e1679bc7a0573183317848eb50b9596ae2bbf1567c00a6d914230,3,accepted,0
17079296,0xe2ccdc2b56d3cb67871923875ac5d7eb0d3beb51fdb46d27e0bb19ce6eebd1d4,0xda46a21a80eb47315b51b9352d73b0bfdccb7350162d35049d315fd60a8aa741,3,inventory_mismatch,6135.547375740653388078793297050236974609801802205350237425248091489951
17079297,0xa58f40b080abd399830ebf2736396eadc7375b5b3a58e7d4244b9fce6bcbacd9,0x42803f65557964f240fa4c7c8e8b72a3af2c5f01c3cf122cb50873111f82ed3a,2,outer_transaction_has_other_v2_v3_swaps,5.319906069745642616961598190112056345090756620160352289963302079149953E-25
17079302,0x58f0c18ef68f9b0ed8824b26e94699363ca4114ea2f71892dadf27ca57b06181,0xbcce246dea03d4d1548c6787333586db61207f9a0a489298396eaaa7102f64db,3,outer_transaction_has_other_v2_v3_swaps,0
17079303,0xfa9e8e5eb4de894a49c7d07d3d742247c38dcc74dbffbba20513009475064161,0x7aa92ed63eaab12f76f7e2e5abb4c558ac590be62f886b54aaa5851e9f9ec7e4,3,inventory_mismatch,90859.59112490702859124898472842253479749531660092103463084193545497833
17079303,0x7441742b9b249319a0ab6e1ec4bc7cf0eaeb0d8b05175ab122b3878c8a479eb2,0xed6c9ad434b78b4392d9c57bdc7a815f212bb02045d4e2dc9894cc793e222400,1,different_outer_origin_or_target,1732.942480328559148876917275129829572543496596857642243090716229211185
17079306,0xff387d48614fd234d519278ecdee013bd1e4ffba7c0e91d2405eaa0b6ec2bb5e,0xe7700e9330f9889c9701aefb5cc9190ea9de9770177c07e7d2898c075c839077,1,buy_not_maximum_output,0
17079309,0x52d17236e3fa696861ebd379a05990733087bde7e73341cbb9c571e6df6f8a04,0x10a8d60f1c57aae4bdc7313e3582f0485117a5420bddd6da248737d26e8d2b77,2,different_outer_origin_or_target,10350.22310038914833610101800295779699874801481110572846033142390806922
17079309,0x7e3c8ff495068bef5cae86684de32b9ba92e368952607e685614759ac0ee68bf,0x10a8d60f1c57aae4bdc7313e3582f0485117a5420bddd6da248737d26e8d2b77,1,different_outer_origin_or_target,1973.040543331939481204168373933442301811641085764187199830138180713365
17079318,0x8e34b4610621bcb793004ce6636708515fc9498702521c99d8216c01cd8d48a6,0x7cf0398453ec124e101d25f4b0948ee326d7bc8150c3c5c461c0e4890e5eee01,1,buy_not_maximum_output,0.0009999999994736441522038242912311152168359342436342946684398448529023839
17079320,0x4400a0818ee11bdba20775507f1360c6d075d19045a36fd907553597b3a5a343,0xd7ad47d5fdab15a98a32ae179ed50cbeadf756b1732fb6deded1812490aa4055,1,outer_transaction_has_other_v2_v3_swaps,0.0009999999994736441522038568779240649222400637282703286903411024890937162
17079320,0xfdf59968c8267ac68ef1084072e4a57d01adf86c8d59d520f34c8ae834bdf9d4,0xd3b7161c57f7eef3f3ab0f22ddc4c38293a8b8ccad73c4a64e77f7c14312322e,3,different_outer_origin_or_target,3.031399749746683788379866110246578768661594989094365365232128051929471
17079321,0x083b27ac9001b99d3a1a0fe876bcfbf664615e81ef716a0430cf62dd89676fca,0x759938a2669b0e5fe58b0b7b2563a059460ba3cf0aa7679f4fdb973862f60ed8,1,back_not_maximum_output,1.599007814898199684232494866642906179898943379753899917806269996898053E-25
17079323,0x74943e5347d82e9c0000c2b5ed38602cd935329136a0cacb8d402d1ccf242dad,0x26b4a99260540776c276bb31c2d5c7ec0f7173e976e32ce66aeeb2c7011bff31,1,inventory_mismatch,2021.452825531791812032908031481836750737994772127214541209508814778580
17079325,0xa45fb5e01ef074461ab30d4750e6772aa83d04cead4f7de580869a9784f9614a,0x9687f859fbf2eec7a312b4e84d0037766993d103f2dc5e2f08722f067c824958,4,buy_not_maximum_output,0
17079326,0x93c90a6d3aac89bca87dfeba50e6e6f33e291720096ed23a011a6341d18fd6de,0xd79448d19f28bc77d523807fc3748ae2bfe951621c5aba5bea352953f2b8b631,1,outer_transaction_has_other_v2_v3_swaps,0.0009999999994736441522043983486472822119143191532813988669971707692245489
17079328,0xedff56234036fc3aa521e19ffa77f7825184ba3b70ee7f62bfebef08a27a2d78,0x12d6250fc3f8ccdfcaa7b3faf1575032e7c8c1756b5f5ca6cfb0c0c0753af44f,3,buy_not_maximum_output,0
17079332,0xf85a3433eba739776f771ef7305843a281f015e760be3e1de76f87a8fd1c9773,0x8918aae41e776ec9401a9af5cc8ed29936c91c255eb0b2de34bd0567ee915b4a,2,outer_transaction_has_other_v2_v3_swaps,0
17079337,0xe4f42a74d8c4d3df12ec21dab60bae39d3af4b7d1de6726a23bf51764f2648f6,0x625cd53c61e88fa5c765ceda5fef0bc7a4d0a035fbc13d34c6fa5d5b87757a98,1,outer_transaction_has_other_v2_v3_swaps,0.0009999999994736441522039242671827755413951673218449734879170815843513352
17079342,0x5aab7ef6220bc9f181ab3292b0041251d821897bf86132c06f6b9e06d1999ced,0x35c07217b5194b94e546517682802c82a2159ccfd39fabdae52457ee85b9d80e,1,different_outer_origin_or_target,6646.059610123165566886165877645288677962196710357148103327774050172462
17079350,0x00a6c50f5b64f017952444d0ad266a0ad3e6ea09316dd8ccd059f8aaedf4ca91,0xa0c24a9b6ea284934c243ec07c50e84805fe93e1d9a5d60c1aab1be4da19ff2a,1,outer_transaction_has_other_v2_v3_swaps,0
17079351,0x3990db812a03a34e38652cf978177b0844bab8b66a6b3aa039371fb46e45c7c9,0x78855e3a520ecab128a6af67219c39eb119c45d0abda462e81d58ca2a0fad9d8,3,inventory_mismatch,8378.610744243894278607274342534866488573545689535815285599836340591535
17079354,0x512f088e5d1f2f99b393d46a8951b3f8657f6367195aac87a4a7c80b0a418dc6,0xf0b529b3da498121b3bc77e49d381914798ede31c54a737e0898814c6335980b,1,outer_transaction_has_other_v2_v3_swaps,0
17079364,0xe3beefcd42c6d08ff37be1db84d1029871f155f970dbfb7603b92406fefaa926,0xeb8837ec4001599f14102ea2805bdebdbc03e6771d3ed59540123be477647eda,1,different_outer_origin_or_target,65351.60599584141307017172045265106217576296332575403863690105045904268
17079366,0xdf786395c29a2af36cc0ad44ab6c0bba11025deb6566320b10fca71fa06adc6b,0x6806cfef8ffb09f0962122d02d6cc2cf640baefcd1ce904a1b56627d2d5e92f2,1,outer_transaction_has_other_v2_v3_swaps,0
17079366,0x04d7acc223fcaf8f525a614e9cb50f125d7f9a75dd65722ccdae4e4770e0f309,0xff176574f4bae48ec17869389a4597d4af7456939f4da048911d3b976d5c30c1,1,different_outer_origin_or_target,8694.354503688249209472947848383601901518975453351415009535337520528322
17079367,0x4d0dcfaa89ca585d98ee70a79e20441c1da5814bd8d242976f4b92cad500ab9d,0xd1b347fbf4325ae1702338758b1c7ff13aa7393465c180d5a14b865a57f170bb,1,outer_transaction_has_other_v2_v3_swaps,0.0009999999994736441522039757255123213022710682951744430264475215246722339
17079370,0x79e24d75f1b36aa01437bc70d9c6f1b890ac210641cf6d491414799676c099e1,0x77a902bff1e50b6ddb51b868a3edfe6f8793fbb7807ce67892800e71d8903458,3,outer_transaction_has_other_v2_v3_swaps,0
17079377,0xdecbcbced199b72bf43f7a09c32cc88074be23adbc7dd3c0d5cf479b102cab26,0xa28d31b291b18d2dcf73807e89b599723497461a96e782c88f3064bc655396a6,1,outer_transaction_has_other_v2_v3_swaps,0
17079402,0xff74d0ec26343c4a7c22a8090e4f206b4520f49199a161ad8220a504305a10c0,0x3f57c7fe6258f9dcebfb1893058063b805fc38046e5c5cd9ffb8fe9b5412e077,1,outer_transaction_has_other_v2_v3_swaps,1.912236427206740032067916139398347984953859111272601430908369131344388E-25
17079405,0x1452eb4e0ed8f1d314b46243702c261184ca63a6ca33f8cdad229bcf770e0ec5,0x6d84451989504d6132b88d21911d2f3398410e971d0c0855f2e05e75631416d5,1,different_outer_origin_or_target,6119.567423748388275199144990424862645714751284692049212443037753414693
17079422,0x974b6cd85b2280a80bfeb074ca3e15757ac0c0d169bd4da17f5a7b4f72581c40,0x8444635b8b5dc4682e37dfb7c343177c0b74f16f631bc35285141080a9bc5f82,1,buy_not_maximum_output,0.0009999999994736441522037871574825591587790501102219594638218233973031045
17079425,0x7daeff9543b9a4ccfca4f087ba0547e8586c666be9fb99990840d4381795aed7,0x2b47a5a9acd2739f2b547651c80b6bba404f26f23e700dea2276777ef7dff11e,1,different_outer_origin_or_target,125.1627934311639673033622924736386902765134624996298774292749809646945
17079428,0xdfde85b5f79add267be98a03bf8ca30245c517abdca64038ceb7adfc852efa4b,0x179b1537b1c01cbce0ddf5afb231ccb5f7a90d31b8170c3b11cb63bc7db091df,3,buy_not_maximum_output,6.455526785736577228715388128032186964874968340506390357170369227475322E-25
17079429,0x1201c625ad2e396dbbf84ace7a4aba53dbc2b40f289c516b2f1820afbf126fed,0x43889190404ba22cf7119070eebde3849800d66266a376fc92459e47763a9cea,3,inventory_mismatch,5446.887543706516059214834378558933208521598704593735623454237433490874
17079435,0x945e3ef1b4af5bfee05e1122fe9837dc7d9e872a3aab6484f668209ee20e7930,0x86a06bcf9920ea2ee628506bb0eb6de322c4cd538c962af854b2585f6aa1ee20,1,different_outer_origin_or_target,0
17079453,0xf4d090ff3a65ec0897ef18c303d3cfd868872fdbf5958e90f320c7fa5955bbe0,0xb45a217c63c3dd7ad9df0c4ee38dc4fd4b9463acbaa2087318611704934ebd74,2,inventory_mismatch,4930.498896236321197537044403263154390358353736709275277533247271687043
17079465,0x9faadc943c2fa0f383f07b6fb732f19cb54bdc12cc6d0bda7dbfdcdddaa00d97,0x641ad35299a3f8c2bb203094207a1aae9ce309aa6451ca557a85b5e7a89e681a,1,outer_transaction_has_other_v2_v3_swaps,1.649432686321247554330822723633238031802078547255076240782662634931018E-25
17079468,0xbea2d42f5b04b374f2436a143fea920f7c702733ea5eac504aa1c026db6cf916,0x8d7cb8e50328e5568a5934204765be09e063fc233f920c88c93a7f6e78384c53,1,inventory_mismatch,2352.832993131366448171975081526383792497754355303851702767559019283191
17079470,0x45c122f24bc9b4aab21b81fdd898e4163fdb601021a5c937d436e93997f41e2e,0xdd477ac2652eca97ecad563ffac913c63c206af14e777ec0604eb5ee20718859,1,different_outer_origin_or_target,4367.039796765436586216059836077958932642768341780785767701206941132353
17079471,0xab78012b23051a5e4ba292c7eb39e36b4e20953b50173c0e37ea4730d83b09f3,0xd361e8207fdf59bde839ccbd8f1f36cbb4cf60b3f5b988fc12e6d608e64af28e,2,inventory_mismatch,39716.55234104665408646455566331719524871662429554903246891215241923609
17079473,0xe7657a797089ac1a2b9e9ec3b0c82d2679a8ef0b6030749f7c287b9ee876e54a,0x8dd0c1ad755cb370bbe073e23cf35c65b9f4321f0096f7336340ed0e157fe943,2,accepted,0
